#{"t_start": 1667833079.959336, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.35993,38,35153.997239,11483.6748046875,1620.3807373046875,dc2; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; map_mst; ifraig; &ifK3a_ifK3g; dc2; rwz -l; rfz -l; map_mst; rw -l; ifraig; &ifK3a_ifK3g; dc2; dc2; rf -l; ifraig; dc2; rwz -l; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig
0.408966,39,35249.338786,12204.04296875,1407.9259033203125,dc2; dc2; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; ifraig; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; dc2; rwz; rfz -l; ifraig; dc2; dc2; rwz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2
0.428062,37,35344.71547,12375.50390625,1343.558837890625,dc2; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; rw -l; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig
0.361481,39,35447.920288,12556.529296875,1478.3411865234375,dc2; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; map_mst; &ifK3a_ifK3g; rw -l; dc2; map_mst; dc2; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; ifraig; rfz -l; dc2; dc2; ifraig; rfz -l; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig
0.400684,37,35545.056516,11622.2431640625,1499.12158203125,dc2; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; ifraig; &ifK3a_ifK3g; dc2; rwz; rfz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2
0.406347,39,35638.731986,12152.48828125,1420.1636962890625,dc2; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; rfz -l; dc2; ifraig; dc2; dc2; &ifK3a_ifK3g; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; rfz -l; ifraig; dc2; &ifK3a_ifK3g; rwz; ifraig; rf; dc2; ifraig; ifraig; dc2; dc2; ifraig
0.261516,39,35742.587824,11523.798828125,1863.0130615234375,dc2; dc2; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; ifraig; dc2; dc2; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; ifraig; &ifK3a_ifK3g; ifraig; dc2; rf; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2
0.399492,39,35846.102417,12072.4736328125,1446.0838623046875,dc2; dc2; dc2; map_mst; map_mst; &ifK3a_ifK3g; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; rfz -l; map_mst; dc2; &ifK3a_ifK3g; rfz -l; map_mst; &ifK3a_ifK3g; dc2; ifraig; rf -l; dc2; dc2; rwz -l; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2
0.465945,39,35945.591589,11623.17578125,1335.7708740234375,dc2; dc2; map_mst; dc2; rfz -l; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; ifraig; dc2; &ifK3a_ifK3g; rf; rfz -l; dc2; ifraig; dc2; rw -l; dc2; ifraig; dc2; dc2; rwz -l; ifraig; rfz -l; dc2; rs -K 8 -l; ifraig; ifraig; dc2; dc2
0.394539,39,36040.643456,11060.5048828125,1591.41015625,&ifK3a_ifK3g; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; ifraig; dc2; dc2; dc2; rfz -l; map_mst; ifraig; dc2; ifraig; dc2; rfz -l; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2
0.314672,38,36137.864877,12151.322265625,1639.6295166015625,dc2; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; map_mst; dc2; ifraig; dc2; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig
0.379793,39,36227.20059,11815.865234375,1525.956787109375,dc2; dc2; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; rwz -l; rfz -l; map_mst; &ifK3a_ifK3g; dc2; rfz -l; map_mst; &ifK3a_ifK3g; ifraig; dc2; rf; dc2; ifraig; dc2; rfz -l; dc2; ifraig; rw -l; dc2; rs -K 8 -l; ifraig; ifraig; dc2; dc2; ifraig; ifraig
0.396869,39,36322.645188,12274.7275390625,1428.4681396484375,dc2; dc2; dc2; map_mst; map_mst; rw -l; dc2; dc2; map_mst; rfz -l; dc2; rw -l; dc2; map_mst; dc2; ifraig; rw -l; dc2; dc2; ifraig; rfz -l; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2
0.309054,39,36416.732943,12134.29296875,1655.3902587890625,dc2; dc2; dc2; map_mst; rfz -l; dc2; rw -l; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; rw -l; &ifK3a_ifK3g; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; ifraig; rf -l; dc2; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf -l; dc2; rwz -l; rw -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig
0.393033,39,36506.047771,12130.3271484375,1454.665771484375,dc2; dc2; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; rfz -l; rw -l; dc2; dc2; map_mst; ifraig; dc2; &ifK3a_ifK3g; rf -l; rf -l; rf -l; rwz -l; rwz -l; rw -l; dc2; ifraig; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rf; dc2; ifraig; dc2; ifraig; dc2; ifraig
0.392735,39,36591.436184,12427.525390625,1420.5767822265625,dc2; dc2; dc2; map_mst; rfz -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; rw -l; map_mst; ifraig; dc2; &ifK3a_ifK3g; rf -l; rwz -l; rwz -l; rwz -l; rw -l; map_mst; ifraig; rw -l; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf; ifraig; ifraig; dc2
0.439869,39,36680.650826,12038.880859375,1352.6160888671875,dc2; dc2; dc2; map_mst; rwz -l; dc2; rw -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; ifraig; dc2; &ifK3a_ifK3g; rf; rfz -l; dc2; ifraig; dc2; rwz -l; dc2; rfz -l; ifraig; dc2; &ifK3a_ifK3g; rwz -l; ifraig; rf; &ifK3a_ifK3g; dc2; ifraig; rf; ifraig
0.430384,39,36775.820031,12928.3779296875,1280.8817138671875,dc2; dc2; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; rw -l; ifraig; dc2; dc2; dc2; rfz -l; ifraig; &ifK3a_ifK3g; dc2; rf; rfz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; rfz -l; ifraig; rw -l; &ifK3a_ifK3g; ifraig; rf; rf
0.405469,39,36860.945729,11429.3203125,1512.2548828125,dc2; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; ifraig; &ifK3a_ifK3g; dc2; rf; rfz -l; dc2; &ifK3a_ifK3g; rf; rfz -l; dc2; ifraig; dc2; rwz -l; dc2; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; ifraig; dc2
0.400825,39,36957.997206,12036.314453125,1447.206787109375,dc2; dc2; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; ifraig; dc2; rwz -l; dc2; rfz -l; &ifK3a_ifK3g; map_mst; ifraig; rf; dc2; dc2; ifraig; rfz -l; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; rw -l; ifraig
0.371411,39,37044.621031,11963.998046875,1527.4290771484375,dc2; dc2; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; map_mst; rwz -l; dc2; rw -l; dc2; rfz -l; dc2; map_mst; rw -l; ifraig; &ifK3a_ifK3g; dc2; rf; rfz -l; dc2; dc2; ifraig; dc2; rwz -l; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; ifraig; rf; rf; dc2; ifraig; ifraig; dc2
0.375157,39,37130.105173,12703.9619140625,1429.889404296875,dc2; dc2; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rf -l; rf -l; rf -l; rwz -l; rwz -l; rwz -l; dc2; map_mst; ifraig; dc2; dc2; map_mst; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; rwz -l; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rfz -l; dc2; ifraig; ifraig; dc2; dc2
0.349652,39,37226.258434,12257.9306640625,1542.407470703125,dc2; dc2; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; rf; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rf -l; rf; rwz -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rf; ifraig; dc2; ifraig; dc2; ifraig; dc2
0.390069,39,37324.79454,12424.958984375,1427.1060791015625,&ifK3a_ifK3g; dc2; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; dc2; dc2; map_mst; ifraig; rw -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; rwz -l; rfz -l; &ifK3a_ifK3g; ifraig; rf; rf; dc2; ifraig; ifraig; dc2; dc2; ifraig
0.292664,39,37414.946734,13470.0537109375,1526.6070556640625,dc2; dc2; dc2; map_mst; map_mst; dc2; ifraig; dc2; rfz -l; dc2; map_mst; dc2; ifraig; rw -l; dc2; dc2; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; rfz -l; dc2; dc2; ifraig; rwz -l; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; dc2; ifraig; rf; &ifK3a_ifK3g; rf; ifraig; rf; ifraig
0.308472,39,37509.928982,11841.29296875,1697.7794189453125,dc2; dc2; dc2; map_mst; rwz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; rw -l; ifraig; rw -l; dc2; &ifK3a_ifK3g; rfz -l; rf -l; rwz -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; rfz -l; ifraig; dc2; rw -l; ifraig; ifraig; dc2; dc2
0.391077,39,37596.397112,12205.443359375,1450.3736572265625,&ifK3a_ifK3g; dc2; dc2; map_mst; dc2; map_mst; rw -l; dc2; dc2; dc2; rfz -l; map_mst; dc2; rw -l; ifraig; dc2; &ifK3a_ifK3g; rwz -l; map_mst; ifraig; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rwz -l; ifraig; &ifK3a_ifK3g; rf; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2
0.240583,39,37691.717358,12737.087890625,1733.3277587890625,dc2; dc2; dc2; map_mst; map_mst; dc2; rw -l; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; rf -l; rwz -l; rwz -l; dc2; dc2; map_mst; rfz -l; rw -l; &ifK3a_ifK3g; dc2; b -l; rf -l; rfz -l; rwz -l; rwz -l; rw -l; dc2; ifraig; dc2; rwz -l; dc2; ifraig; rw -l; dc2; &ifK3a_ifK3g; ifraig; rf; rf; dc2
0.263843,39,37776.530844,12250.232421875,1747.0164794921875,dc2; dc2; dc2; map_mst; dc2; rwz -l; &ifK3a_ifK3g; map_mst; rfz -l; dc2; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; dc2; rw -l; &ifK3a_ifK3g; rfz -l; dc2; rs -K 8; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; rf
0.411941,39,37869.959757,11807.0009765625,1447.944580078125,dc2; dc2; dc2; map_mst; dc2; map_mst; rfz -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rfz -l; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; map_mst; ifraig; rf; rw -l; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; rf; ifraig; dc2; ifraig; rf
0.284089,39,37949.318783,13786.84765625,1509.6104736328125,dc2; dc2; dc2; map_mst; rwz -l; &ifK3a_ifK3g; rfz -l; map_mst; dc2; dc2; rfz -l; rw -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rwz -l; rf -l; rwz -l; rw -l; &ifK3a_ifK3g; dc2; rwz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; rfz -l; rw -l; &ifK3a_ifK3g; ifraig
0.403138,39,38045.873985,12253.96484375,1416.0162353515625,&ifK3a_ifK3g; dc2; dc2; map_mst; dc2; map_mst; rw -l; dc2; dc2; map_mst; ifraig; dc2; dc2; dc2; rwz -l; rfz -l; dc2; &ifK3a_ifK3g; map_mst; ifraig; dc2; rw -l; dc2; ifraig; &ifK3a_ifK3g; rf; dc2; ifraig; dc2; rwz -l; ifraig; rw -l; rw -l; dc2; ifraig; ifraig; dc2; rw -l; ifraig
0.296743,39,38133.349401,12290.123046875,1663.522705078125,dc2; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; ifraig; dc2; dc2; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; rfz -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig
0.19237,39,38226.188773,13720.830078125,1711.208984375,dc2; dc2; dc2; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; rwz -l; dc2; rw -l; ifraig; dc2; dc2; rwz -l; ifraig; rfz -l; &ifK3a_ifK3g; dc2; ifraig; rwz -l; ifraig; rw -l; &ifK3a_ifK3g
0.316525,39,38317.22055,12025.1171875,1652.3580322265625,dc2; dc2; dc2; map_mst; dc2; map_mst; rw -l; dc2; dc2; map_mst; rw -l; dc2; rw -l; dc2; dc2; dc2; rfz -l; rwz -l; dc2; &ifK3a_ifK3g; rwz -l; rfz -l; map_mst; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; rf
0.375155,39,38412.941771,12421.693359375,1462.38671875,dc2; dc2; dc2; map_mst; dc2; map_mst; rw -l; dc2; dc2; map_mst; rfz -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; rw -l; &ifK3a_ifK3g; dc2; map_mst; ifraig; dc2; ifraig; dc2; rfz -l; dc2; ifraig; rw -l; &ifK3a_ifK3g; rf; ifraig; dc2; ifraig; rf; ifraig; rw -l; dc2; ifraig; ifraig; dc2
0.446267,39,38509.431572,12252.0986328125,1313.8939208984375,dc2; dc2; dc2; map_mst; map_mst; dc2; &ifK3a_ifK3g; rfz -l; map_mst; dc2; rw -l; dc2; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; dc2; rwz -l; rwz -l; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; ifraig; dc2; ifraig; rf; ifraig; dc2; ifraig; rf
0.37037,39,38599.337952,11605.2138671875,1577.2587890625,dc2; dc2; dc2; map_mst; dc2; rfz -l; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; rw -l; &ifK3a_ifK3g; dc2; map_mst; ifraig; dc2; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig
0.414894,37,38694.911102,12401.6318359375,1371.597412109375,dc2; dc2; dc2; map_mst; map_mst; dc2; rw -l; dc2; map_mst; dc2; rwz -l; dc2; map_mst; rw -l; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; ifraig; rw -l; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig
0.366727,39,38793.744182,12110.96484375,1520.1378173828125,&ifK3a_ifK3g; dc2; dc2; map_mst; map_mst; dc2; rw -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; rw -l; dc2; dc2; map_mst; ifraig; dc2; dc2; rwz -l; rfz -l; map_mst; rw -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rwz; rwz -l; ifraig; rw -l; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rf; dc2
0.416172,39,38889.797756,12055.2109375,1407.9296875,dc2; &ifK3a_ifK3g; dc2; map_mst; map_mst; map_mst; &ifK3a_ifK3g; dc2; rwz -l; map_mst; map_mst; rw -l; rw -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; rf; dc2; rwz -l; ifraig; dc2; ifraig; dc2; rfz -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rwz -l; ifraig; ifraig; dc2; dc2; ifraig; ifraig
0.411508,39,38991.069914,11628.30859375,1471.278076171875,dc2; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; rw -l; map_mst; &ifK3a_ifK3g; dc2; rfz -l; map_mst; dc2; rw -l; dc2; map_mst; ifraig; &ifK3a_ifK3g; rf; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; rwz -l; rwz -l; dc2; ifraig; rw -l; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; rf
0.413268,39,39088.838387,11594.482421875,1471.156494140625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; rfz -l; map_mst; rw -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; dc2; ifraig; rfz -l; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2
0.282457,36,39184.980384,11086.1650390625,1881.64404296875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; ifraig; dc2; rwz; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2
0.387024,39,39282.165966,13958.775390625,1276.6346435546875,&ifK3a_ifK3g; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; ifraig; dc2; dc2; dc2; rfz -l; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; ifraig; dc2; dc2; dc2; ifraig; ifraig; rf; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rw -l; &ifK3a_ifK3g; ifraig; ifraig; rf
0.446379,38,39381.419309,12468.349609375,1290.845458984375,&ifK3a_ifK3g; &ifK3a_ifK3g; dc2; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rf; dc2; rfz -l; dc2; map_mst; ifraig; dc2; rw -l; dc2; ifraig; dc2; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rf; dc2; ifraig; ifraig; dc2; dc2
0.385375,39,39481.104019,12362.673828125,1445.3349609375,&ifK3a_ifK3g; dc2; dc2; map_mst; map_mst; dc2; dc2; map_mst; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; ifraig; dc2; &ifK3a_ifK3g; rwz -l; ifraig; rwz -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; rwz -l; dc2; rw -l; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig
0.345104,36,39575.839154,12030.0166015625,1582.62109375,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; map_mst; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; dc2; map_mst; &ifK3a_ifK3g; ifraig; rf; dc2; dc2; ifraig; dc2; rfz -l; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; ifraig
0.361413,39,39671.421985,12056.376953125,1539.8353271484375,dc2; dc2; dc2; map_mst; map_mst; dc2; dc2; map_mst; rwz -l; dc2; dc2; map_mst; ifraig; dc2; dc2; &ifK3a_ifK3g; rfz -l; dc2; rwz -l; dc2; ifraig; dc2; dc2; dc2; ifraig; rfz -l; rw -l; &ifK3a_ifK3g; ifraig; dc2; rwz -l; ifraig; ifraig; rf; dc2; ifraig; ifraig; dc2; dc2
0.276161,39,39773.334765,12097.4345703125,1739.4794921875,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; map_mst; rw -l; &ifK3a_ifK3g; ifraig; dc2; rf; dc2; ifraig; dc2; ifraig; dc2; rfz -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; ifraig; ifraig; dc2; rf; ifraig; ifraig; dc2
0.276892,39,39879.795474,13908.1533203125,1511.488037109375,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; dc2; rfz -l; map_mst; dc2; rw -l; &ifK3a_ifK3g; map_mst; dc2; ifraig; rw -l; dc2; &ifK3a_ifK3g; ifraig; rwz -l; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rf; dc2; ifraig; ifraig; &ifK3a_ifK3g; rf; ifraig
0.366772,39,39978.926562,12719.8251953125,1447.271240234375,&ifK3a_ifK3g; dc2; dc2; map_mst; map_mst; dc2; dc2; map_mst; map_mst; ifraig; rw -l; &ifK3a_ifK3g; dc2; map_mst; rwz -l; ifraig; &ifK3a_ifK3g; dc2; rwz -l; rwz -l; dc2; ifraig; dc2; rwz -l; dc2; ifraig; dc2; rwz -l; dc2; ifraig; ifraig; rf; dc2; ifraig; ifraig; dc2; rf; ifraig; ifraig
0.359112,39,40078.353216,12582.1904296875,1480.800537109375,dc2; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; ifraig; dc2; rf; dc2; map_mst; ifraig; dc2; rw -l; &ifK3a_ifK3g; dc2; rwz -l; rwz -l; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l; ifraig; dc2; rf; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; ifraig; rs -K 8 -l; ifraig
0.36143,39,40175.049251,12562.361328125,1477.773193359375,&ifK3a_ifK3g; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; ifraig; &ifK3a_ifK3g; dc2; rf; map_mst; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; rwz -l; dc2; ifraig; dc2; dc2; rfz -l; ifraig; &ifK3a_ifK3g; rf; dc2; ifraig; ifraig; dc2; rf; ifraig; ifraig; rf; dc2; ifraig
0.335596,37,40269.658152,12068.5078125,1600.4781494140625,&ifK3a_ifK3g; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; map_mst; ifraig; dc2; dc2; dc2; rfz -l; ifraig; &ifK3a_ifK3g; rf; dc2; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; rwz -l; ifraig; ifraig
0.279106,39,40365.119079,11942.76953125,1754.839111328125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; dc2; rwz -l; dc2; ifraig; &ifK3a_ifK3g; rwz -l; dc2; ifraig; dc2; rwz -l; &ifK3a_ifK3g; ifraig; dc2; rwz -l; rw -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rwz -l; ifraig; rf; rw -l; rw -l
0.371905,39,40455.708945,12633.51171875,1445.3475341796875,dc2; &ifK3a_ifK3g; map_mst; dc2; rwz -l; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rwz -l; rf; ifraig; &ifK3a_ifK3g; dc2; rf; ifraig; dc2; ifraig; dc2; rfz -l; rw -l; ifraig; &ifK3a_ifK3g; ifraig; rf; ifraig
0.333559,39,40545.803712,13247.0380859375,1462.5592041015625,&ifK3a_ifK3g; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; ifraig; dc2; dc2; dc2; map_mst; ifraig; dc2; &ifK3a_ifK3g; rwz -l; rwz -l; ifraig; &ifK3a_ifK3g; rwz -l; dc2; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; ifraig; dc2; rwz -l; ifraig; ifraig; rw -l; &ifK3a_ifK3g; ifraig; ifraig; rf; dc2
0.218401,39,40643.039514,12403.9638671875,1831.86767578125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; dc2; rwz -l; map_mst; dc2; ifraig; dc2; rwz -l; dc2; map_mst; ifraig; ifraig; &ifK3a_ifK3g; dc2; rwz -l; rwz -l; ifraig; rw -l; rw -l; &ifK3a_ifK3g; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rf; dc2; ifraig; ifraig; rf; dc2
